카메라 번호,주소,상세 설명,측정 시작 시간,측정 종료 시간,카메라 통과 인원 (IN),카메라 통과 인원 (OUT),데이터입력시간
2,계동길 69,계동교회 앞,2020-03-23 0:20,2020-03-23 0:30,11,11,2020-03-23 0:30
3,북촌로11길 1,돈미약국 앞,2020-03-23 0:20,2020-03-23 0:30,17,12,2020-03-23 0:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 0:20,2020-03-23 0:30,8,2,2020-03-23 0:30
1,율곡로3길 50,덕성여고 앞,2020-03-23 0:20,2020-03-23 0:30,12,1,2020-03-23 0:30
2,계동길 69,계동교회 앞,2020-03-23 0:30,2020-03-23 0:40,11,15,2020-03-23 0:40
3,북촌로11길 1,돈미약국 앞,2020-03-23 0:30,2020-03-23 0:40,42,21,2020-03-23 0:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 0:30,2020-03-23 0:40,8,2,2020-03-23 0:40
1,율곡로3길 50,덕성여고 앞,2020-03-23 0:30,2020-03-23 0:40,12,1,2020-03-23 0:40
2,계동길 69,계동교회 앞,2020-03-23 0:40,2020-03-23 0:50,11,15,2020-03-23 0:50
3,북촌로11길 1,돈미약국 앞,2020-03-23 0:40,2020-03-23 0:50,44,23,2020-03-23 0:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 0:40,2020-03-23 0:50,17,7,2020-03-23 0:50
1,율곡로3길 50,덕성여고 앞,2020-03-23 0:40,2020-03-23 0:50,12,1,2020-03-23 0:50
2,계동길 69,계동교회 앞,2020-03-23 0:50,2020-03-23 1:00,11,16,2020-03-23 1:00
3,북촌로11길 1,돈미약국 앞,2020-03-23 0:50,2020-03-23 1:00,50,25,2020-03-23 1:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 0:50,2020-03-23 1:00,17,12,2020-03-23 1:00
1,율곡로3길 50,덕성여고 앞,2020-03-23 0:50,2020-03-23 1:00,12,1,2020-03-23 1:00
2,계동길 69,계동교회 앞,2020-03-23 1:00,2020-03-23 1:10,12,18,2020-03-23 1:10
3,북촌로11길 1,돈미약국 앞,2020-03-23 1:00,2020-03-23 1:10,50,25,2020-03-23 1:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 1:00,2020-03-23 1:10,19,14,2020-03-23 1:10
1,율곡로3길 50,덕성여고 앞,2020-03-23 1:00,2020-03-23 1:10,12,1,2020-03-23 1:10
2,계동길 69,계동교회 앞,2020-03-23 1:10,2020-03-23 1:20,13,36,2020-03-23 1:20
3,북촌로11길 1,돈미약국 앞,2020-03-23 1:10,2020-03-23 1:20,50,35,2020-03-23 1:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 1:10,2020-03-23 1:20,30,16,2020-03-23 1:20
1,율곡로3길 50,덕성여고 앞,2020-03-23 1:10,2020-03-23 1:20,12,1,2020-03-23 1:20
2,계동길 69,계동교회 앞,2020-03-23 1:20,2020-03-23 1:30,17,38,2020-03-23 1:30
3,북촌로11길 1,돈미약국 앞,2020-03-23 1:20,2020-03-23 1:30,50,37,2020-03-23 1:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 1:20,2020-03-23 1:30,30,16,2020-03-23 1:30
1,율곡로3길 50,덕성여고 앞,2020-03-23 1:20,2020-03-23 1:30,19,1,2020-03-23 1:30
2,계동길 69,계동교회 앞,2020-03-23 1:30,2020-03-23 1:40,17,40,2020-03-23 1:40
3,북촌로11길 1,돈미약국 앞,2020-03-23 1:30,2020-03-23 1:40,62,51,2020-03-23 1:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 1:30,2020-03-23 1:40,32,20,2020-03-23 1:40
1,율곡로3길 50,덕성여고 앞,2020-03-23 1:30,2020-03-23 1:40,20,1,2020-03-23 1:40
2,계동길 69,계동교회 앞,2020-03-23 1:40,2020-03-23 1:50,17,47,2020-03-23 1:50
3,북촌로11길 1,돈미약국 앞,2020-03-23 1:40,2020-03-23 1:50,62,51,2020-03-23 1:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 1:40,2020-03-23 1:50,32,26,2020-03-23 1:50
1,율곡로3길 50,덕성여고 앞,2020-03-23 1:40,2020-03-23 1:50,20,1,2020-03-23 1:50
2,계동길 69,계동교회 앞,2020-03-23 1:50,2020-03-23 2:00,17,47,2020-03-23 2:00
3,북촌로11길 1,돈미약국 앞,2020-03-23 1:50,2020-03-23 2:00,71,65,2020-03-23 2:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 1:50,2020-03-23 2:00,32,26,2020-03-23 2:00
1,율곡로3길 50,덕성여고 앞,2020-03-23 1:50,2020-03-23 2:00,20,1,2020-03-23 2:00
2,계동길 69,계동교회 앞,2020-03-23 2:00,2020-03-23 2:10,17,47,2020-03-23 2:10
3,북촌로11길 1,돈미약국 앞,2020-03-23 2:00,2020-03-23 2:10,72,83,2020-03-23 2:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 2:00,2020-03-23 2:10,32,26,2020-03-23 2:10
1,율곡로3길 50,덕성여고 앞,2020-03-23 2:00,2020-03-23 2:10,27,4,2020-03-23 2:10
2,계동길 69,계동교회 앞,2020-03-23 2:10,2020-03-23 2:20,20,47,2020-03-23 2:20
3,북촌로11길 1,돈미약국 앞,2020-03-23 2:10,2020-03-23 2:20,75,93,2020-03-23 2:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 2:10,2020-03-23 2:20,36,26,2020-03-23 2:20
1,율곡로3길 50,덕성여고 앞,2020-03-23 2:10,2020-03-23 2:20,33,4,2020-03-23 2:20
2,계동길 69,계동교회 앞,2020-03-23 2:20,2020-03-23 2:30,20,50,2020-03-23 2:30
3,북촌로11길 1,돈미약국 앞,2020-03-23 2:20,2020-03-23 2:30,75,93,2020-03-23 2:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 2:20,2020-03-23 2:30,36,26,2020-03-23 2:30
1,율곡로3길 50,덕성여고 앞,2020-03-23 2:20,2020-03-23 2:30,34,5,2020-03-23 2:30
2,계동길 69,계동교회 앞,2020-03-23 2:30,2020-03-23 2:40,20,50,2020-03-23 2:40
3,북촌로11길 1,돈미약국 앞,2020-03-23 2:30,2020-03-23 2:40,80,97,2020-03-23 2:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 2:30,2020-03-23 2:40,36,30,2020-03-23 2:40
1,율곡로3길 50,덕성여고 앞,2020-03-23 2:30,2020-03-23 2:40,37,5,2020-03-23 2:40
2,계동길 69,계동교회 앞,2020-03-23 2:40,2020-03-23 2:50,20,54,2020-03-23 2:50
3,북촌로11길 1,돈미약국 앞,2020-03-23 2:40,2020-03-23 2:50,80,107,2020-03-23 2:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 2:40,2020-03-23 2:50,36,30,2020-03-23 2:50
1,율곡로3길 50,덕성여고 앞,2020-03-23 2:40,2020-03-23 2:50,43,10,2020-03-23 2:50
2,계동길 69,계동교회 앞,2020-03-23 2:50,2020-03-23 3:00,21,54,2020-03-23 3:00
3,북촌로11길 1,돈미약국 앞,2020-03-23 2:50,2020-03-23 3:00,80,107,2020-03-23 3:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 2:50,2020-03-23 3:00,38,43,2020-03-23 3:00
1,율곡로3길 50,덕성여고 앞,2020-03-23 2:50,2020-03-23 3:00,43,10,2020-03-23 3:00
2,계동길 69,계동교회 앞,2020-03-23 3:00,2020-03-23 3:10,22,57,2020-03-23 3:10
3,북촌로11길 1,돈미약국 앞,2020-03-23 3:00,2020-03-23 3:10,80,107,2020-03-23 3:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 3:00,2020-03-23 3:10,39,44,2020-03-23 3:10
1,율곡로3길 50,덕성여고 앞,2020-03-23 3:00,2020-03-23 3:10,43,10,2020-03-23 3:10
2,계동길 69,계동교회 앞,2020-03-23 3:10,2020-03-23 3:20,22,57,2020-03-23 3:20
3,북촌로11길 1,돈미약국 앞,2020-03-23 3:10,2020-03-23 3:20,80,107,2020-03-23 3:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 3:10,2020-03-23 3:20,44,46,2020-03-23 3:20
1,율곡로3길 50,덕성여고 앞,2020-03-23 3:10,2020-03-23 3:20,43,14,2020-03-23 3:20
2,계동길 69,계동교회 앞,2020-03-23 3:20,2020-03-23 3:30,22,63,2020-03-23 3:30
3,북촌로11길 1,돈미약국 앞,2020-03-23 3:20,2020-03-23 3:30,80,107,2020-03-23 3:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 3:20,2020-03-23 3:30,44,46,2020-03-23 3:30
1,율곡로3길 50,덕성여고 앞,2020-03-23 3:20,2020-03-23 3:30,43,14,2020-03-23 3:30
2,계동길 69,계동교회 앞,2020-03-23 3:30,2020-03-23 3:40,22,64,2020-03-23 3:40
3,북촌로11길 1,돈미약국 앞,2020-03-23 3:30,2020-03-23 3:40,82,121,2020-03-23 3:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 3:30,2020-03-23 3:40,48,52,2020-03-23 3:40
1,율곡로3길 50,덕성여고 앞,2020-03-23 3:30,2020-03-23 3:40,48,14,2020-03-23 3:40
2,계동길 69,계동교회 앞,2020-03-23 3:40,2020-03-23 3:50,23,69,2020-03-23 3:50
3,북촌로11길 1,돈미약국 앞,2020-03-23 3:40,2020-03-23 3:50,82,121,2020-03-23 3:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 3:40,2020-03-23 3:50,52,65,2020-03-23 3:50
1,율곡로3길 50,덕성여고 앞,2020-03-23 3:40,2020-03-23 3:50,52,16,2020-03-23 3:50
2,계동길 69,계동교회 앞,2020-03-23 3:50,2020-03-23 4:00,23,69,2020-03-23 4:00
3,북촌로11길 1,돈미약국 앞,2020-03-23 3:50,2020-03-23 4:00,84,121,2020-03-23 4:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 3:50,2020-03-23 4:00,54,65,2020-03-23 4:00
1,율곡로3길 50,덕성여고 앞,2020-03-23 3:50,2020-03-23 4:00,62,17,2020-03-23 4:00
2,계동길 69,계동교회 앞,2020-03-23 4:00,2020-03-23 4:10,26,70,2020-03-23 4:10
3,북촌로11길 1,돈미약국 앞,2020-03-23 4:00,2020-03-23 4:10,90,124,2020-03-23 4:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 4:00,2020-03-23 4:10,60,68,2020-03-23 4:10
1,율곡로3길 50,덕성여고 앞,2020-03-23 4:00,2020-03-23 4:10,62,17,2020-03-23 4:10
2,계동길 69,계동교회 앞,2020-03-23 4:10,2020-03-23 4:20,26,70,2020-03-23 4:20
3,북촌로11길 1,돈미약국 앞,2020-03-23 4:10,2020-03-23 4:20,94,125,2020-03-23 4:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 4:10,2020-03-23 4:20,68,68,2020-03-23 4:20
1,율곡로3길 50,덕성여고 앞,2020-03-23 4:10,2020-03-23 4:20,62,17,2020-03-23 4:20
2,계동길 69,계동교회 앞,2020-03-23 4:20,2020-03-23 4:30,26,81,2020-03-23 4:30
3,북촌로11길 1,돈미약국 앞,2020-03-23 4:20,2020-03-23 4:30,111,147,2020-03-23 4:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 4:20,2020-03-23 4:30,70,68,2020-03-23 4:30
1,율곡로3길 50,덕성여고 앞,2020-03-23 4:20,2020-03-23 4:30,73,20,2020-03-23 4:30
2,계동길 69,계동교회 앞,2020-03-23 4:30,2020-03-23 4:40,27,86,2020-03-23 4:40
3,북촌로11길 1,돈미약국 앞,2020-03-23 4:30,2020-03-23 4:40,111,147,2020-03-23 4:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 4:30,2020-03-23 4:40,70,68,2020-03-23 4:40
1,율곡로3길 50,덕성여고 앞,2020-03-23 4:30,2020-03-23 4:40,73,21,2020-03-23 4:40
2,계동길 69,계동교회 앞,2020-03-23 4:40,2020-03-23 4:50,27,86,2020-03-23 4:50
3,북촌로11길 1,돈미약국 앞,2020-03-23 4:40,2020-03-23 4:50,111,149,2020-03-23 4:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 4:40,2020-03-23 4:50,70,68,2020-03-23 4:50
1,율곡로3길 50,덕성여고 앞,2020-03-23 4:40,2020-03-23 4:50,85,64,2020-03-23 4:50
2,계동길 69,계동교회 앞,2020-03-23 4:50,2020-03-23 5:00,27,86,2020-03-23 5:00
3,북촌로11길 1,돈미약국 앞,2020-03-23 4:50,2020-03-23 5:00,117,151,2020-03-23 5:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 4:50,2020-03-23 5:00,70,68,2020-03-23 5:00
1,율곡로3길 50,덕성여고 앞,2020-03-23 4:50,2020-03-23 5:00,86,66,2020-03-23 5:00
2,계동길 69,계동교회 앞,2020-03-23 5:00,2020-03-23 5:10,30,100,2020-03-23 5:10
3,북촌로11길 1,돈미약국 앞,2020-03-23 5:00,2020-03-23 5:10,119,151,2020-03-23 5:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 5:00,2020-03-23 5:10,70,72,2020-03-23 5:10
1,율곡로3길 50,덕성여고 앞,2020-03-23 5:00,2020-03-23 5:10,97,67,2020-03-23 5:10
2,계동길 69,계동교회 앞,2020-03-23 5:10,2020-03-23 5:20,33,117,2020-03-23 5:20
3,북촌로11길 1,돈미약국 앞,2020-03-23 5:10,2020-03-23 5:20,119,152,2020-03-23 5:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 5:10,2020-03-23 5:20,72,77,2020-03-23 5:20
1,율곡로3길 50,덕성여고 앞,2020-03-23 5:10,2020-03-23 5:20,97,67,2020-03-23 5:20
2,계동길 69,계동교회 앞,2020-03-23 5:20,2020-03-23 5:30,33,121,2020-03-23 5:30
3,북촌로11길 1,돈미약국 앞,2020-03-23 5:20,2020-03-23 5:30,137,162,2020-03-23 5:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 5:20,2020-03-23 5:30,72,97,2020-03-23 5:30
1,율곡로3길 50,덕성여고 앞,2020-03-23 5:20,2020-03-23 5:30,104,67,2020-03-23 5:30
2,계동길 69,계동교회 앞,2020-03-23 5:30,2020-03-23 5:40,36,125,2020-03-23 5:40
3,북촌로11길 1,돈미약국 앞,2020-03-23 5:30,2020-03-23 5:40,137,163,2020-03-23 5:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 5:30,2020-03-23 5:40,80,102,2020-03-23 5:40
1,율곡로3길 50,덕성여고 앞,2020-03-23 5:30,2020-03-23 5:40,104,67,2020-03-23 5:40
2,계동길 69,계동교회 앞,2020-03-23 5:40,2020-03-23 5:50,37,129,2020-03-23 5:50
3,북촌로11길 1,돈미약국 앞,2020-03-23 5:40,2020-03-23 5:50,138,170,2020-03-23 5:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 5:40,2020-03-23 5:50,90,134,2020-03-23 5:50
1,율곡로3길 50,덕성여고 앞,2020-03-23 5:40,2020-03-23 5:50,116,81,2020-03-23 5:50
2,계동길 69,계동교회 앞,2020-03-23 5:50,2020-03-23 6:00,38,130,2020-03-23 6:00
3,북촌로11길 1,돈미약국 앞,2020-03-23 5:50,2020-03-23 6:00,138,172,2020-03-23 6:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 5:50,2020-03-23 6:00,91,137,2020-03-23 6:00
1,율곡로3길 50,덕성여고 앞,2020-03-23 5:50,2020-03-23 6:00,124,81,2020-03-23 6:00
2,계동길 69,계동교회 앞,2020-03-23 6:00,2020-03-23 6:10,39,139,2020-03-23 6:10
3,북촌로11길 1,돈미약국 앞,2020-03-23 6:00,2020-03-23 6:10,138,172,2020-03-23 6:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 6:00,2020-03-23 6:10,92,148,2020-03-23 6:10
1,율곡로3길 50,덕성여고 앞,2020-03-23 6:00,2020-03-23 6:10,139,84,2020-03-23 6:10
2,계동길 69,계동교회 앞,2020-03-23 6:10,2020-03-23 6:20,41,144,2020-03-23 6:20
3,북촌로11길 1,돈미약국 앞,2020-03-23 6:10,2020-03-23 6:20,141,205,2020-03-23 6:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 6:10,2020-03-23 6:20,96,149,2020-03-23 6:20
1,율곡로3길 50,덕성여고 앞,2020-03-23 6:10,2020-03-23 6:20,157,86,2020-03-23 6:20
2,계동길 69,계동교회 앞,2020-03-23 6:20,2020-03-23 6:30,43,158,2020-03-23 6:30
3,북촌로11길 1,돈미약국 앞,2020-03-23 6:20,2020-03-23 6:30,141,209,2020-03-23 6:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 6:20,2020-03-23 6:30,96,149,2020-03-23 6:30
1,율곡로3길 50,덕성여고 앞,2020-03-23 6:20,2020-03-23 6:30,167,93,2020-03-23 6:30
2,계동길 69,계동교회 앞,2020-03-23 6:30,2020-03-23 6:40,48,169,2020-03-23 6:40
3,북촌로11길 1,돈미약국 앞,2020-03-23 6:30,2020-03-23 6:40,155,220,2020-03-23 6:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 6:30,2020-03-23 6:40,98,161,2020-03-23 6:40
1,율곡로3길 50,덕성여고 앞,2020-03-23 6:30,2020-03-23 6:40,181,101,2020-03-23 6:40
2,계동길 69,계동교회 앞,2020-03-23 6:40,2020-03-23 6:50,81,199,2020-03-23 6:50
3,북촌로11길 1,돈미약국 앞,2020-03-23 6:40,2020-03-23 6:50,158,223,2020-03-23 6:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 6:40,2020-03-23 6:50,104,171,2020-03-23 6:50
1,율곡로3길 50,덕성여고 앞,2020-03-23 6:40,2020-03-23 6:50,198,111,2020-03-23 6:50
2,계동길 69,계동교회 앞,2020-03-23 6:50,2020-03-23 7:00,144,263,2020-03-23 7:00
3,북촌로11길 1,돈미약국 앞,2020-03-23 6:50,2020-03-23 7:00,166,228,2020-03-23 7:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 6:50,2020-03-23 7:00,111,180,2020-03-23 7:00
1,율곡로3길 50,덕성여고 앞,2020-03-23 6:50,2020-03-23 7:00,203,113,2020-03-23 7:00
2,계동길 69,계동교회 앞,2020-03-23 7:00,2020-03-23 7:10,201,307,2020-03-23 7:10
3,북촌로11길 1,돈미약국 앞,2020-03-23 7:00,2020-03-23 7:10,171,239,2020-03-23 7:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 7:00,2020-03-23 7:10,114,200,2020-03-23 7:10
1,율곡로3길 50,덕성여고 앞,2020-03-23 7:00,2020-03-23 7:10,228,123,2020-03-23 7:10
2,계동길 69,계동교회 앞,2020-03-23 7:10,2020-03-23 7:20,248,346,2020-03-23 7:20
3,북촌로11길 1,돈미약국 앞,2020-03-23 7:10,2020-03-23 7:20,173,242,2020-03-23 7:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 7:10,2020-03-23 7:20,125,213,2020-03-23 7:20
1,율곡로3길 50,덕성여고 앞,2020-03-23 7:10,2020-03-23 7:20,256,132,2020-03-23 7:20
2,계동길 69,계동교회 앞,2020-03-23 7:20,2020-03-23 7:30,365,422,2020-03-23 7:30
3,북촌로11길 1,돈미약국 앞,2020-03-23 7:20,2020-03-23 7:30,178,246,2020-03-23 7:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 7:20,2020-03-23 7:30,127,223,2020-03-23 7:30
1,율곡로3길 50,덕성여고 앞,2020-03-23 7:20,2020-03-23 7:30,267,134,2020-03-23 7:30
2,계동길 69,계동교회 앞,2020-03-23 7:30,2020-03-23 7:40,396,476,2020-03-23 7:40
3,북촌로11길 1,돈미약국 앞,2020-03-23 7:30,2020-03-23 7:40,182,253,2020-03-23 7:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 7:30,2020-03-23 7:40,127,234,2020-03-23 7:40
1,율곡로3길 50,덕성여고 앞,2020-03-23 7:30,2020-03-23 7:40,286,139,2020-03-23 7:40
2,계동길 69,계동교회 앞,2020-03-23 7:40,2020-03-23 7:50,433,526,2020-03-23 7:50
3,북촌로11길 1,돈미약국 앞,2020-03-23 7:40,2020-03-23 7:50,182,266,2020-03-23 7:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 7:40,2020-03-23 7:50,130,244,2020-03-23 7:50
1,율곡로3길 50,덕성여고 앞,2020-03-23 7:40,2020-03-23 7:50,325,156,2020-03-23 7:50
2,계동길 69,계동교회 앞,2020-03-23 7:50,2020-03-23 8:00,459,579,2020-03-23 8:00
3,북촌로11길 1,돈미약국 앞,2020-03-23 7:50,2020-03-23 8:00,186,274,2020-03-23 8:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 7:50,2020-03-23 8:00,135,249,2020-03-23 8:00
1,율곡로3길 50,덕성여고 앞,2020-03-23 7:50,2020-03-23 8:00,353,164,2020-03-23 8:00
2,계동길 69,계동교회 앞,2020-03-23 8:00,2020-03-23 8:10,504,638,2020-03-23 8:10
3,북촌로11길 1,돈미약국 앞,2020-03-23 8:00,2020-03-23 8:10,202,289,2020-03-23 8:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 8:00,2020-03-23 8:10,138,251,2020-03-23 8:10
1,율곡로3길 50,덕성여고 앞,2020-03-23 8:00,2020-03-23 8:10,394,175,2020-03-23 8:10
2,계동길 69,계동교회 앞,2020-03-23 8:10,2020-03-23 8:20,551,707,2020-03-23 8:20
3,북촌로11길 1,돈미약국 앞,2020-03-23 8:10,2020-03-23 8:20,215,300,2020-03-23 8:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 8:10,2020-03-23 8:20,149,263,2020-03-23 8:20
1,율곡로3길 50,덕성여고 앞,2020-03-23 8:10,2020-03-23 8:20,404,182,2020-03-23 8:20
2,계동길 69,계동교회 앞,2020-03-23 8:20,2020-03-23 8:30,609,775,2020-03-23 8:30
3,북촌로11길 1,돈미약국 앞,2020-03-23 8:20,2020-03-23 8:30,228,310,2020-03-23 8:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 8:20,2020-03-23 8:30,155,274,2020-03-23 8:30
1,율곡로3길 50,덕성여고 앞,2020-03-23 8:20,2020-03-23 8:30,430,188,2020-03-23 8:30
2,계동길 69,계동교회 앞,2020-03-23 8:30,2020-03-23 8:40,650,843,2020-03-23 8:40
3,북촌로11길 1,돈미약국 앞,2020-03-23 8:30,2020-03-23 8:40,254,336,2020-03-23 8:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 8:30,2020-03-23 8:40,169,289,2020-03-23 8:40
1,율곡로3길 50,덕성여고 앞,2020-03-23 8:30,2020-03-23 8:40,455,195,2020-03-23 8:40
2,계동길 69,계동교회 앞,2020-03-23 8:40,2020-03-23 8:50,721,939,2020-03-23 8:50
3,북촌로11길 1,돈미약국 앞,2020-03-23 8:40,2020-03-23 8:50,260,347,2020-03-23 8:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 8:40,2020-03-23 8:50,182,301,2020-03-23 8:50
1,율곡로3길 50,덕성여고 앞,2020-03-23 8:40,2020-03-23 8:50,473,205,2020-03-23 8:50
2,계동길 69,계동교회 앞,2020-03-23 8:50,2020-03-23 9:00,797,1030,2020-03-23 9:00
3,북촌로11길 1,돈미약국 앞,2020-03-23 8:50,2020-03-23 9:00,289,362,2020-03-23 9:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 8:50,2020-03-23 9:00,188,317,2020-03-23 9:00
1,율곡로3길 50,덕성여고 앞,2020-03-23 8:50,2020-03-23 9:00,494,216,2020-03-23 9:00
2,계동길 69,계동교회 앞,2020-03-23 9:00,2020-03-23 9:10,880,1151,2020-03-23 9:10
3,북촌로11길 1,돈미약국 앞,2020-03-23 9:00,2020-03-23 9:10,296,381,2020-03-23 9:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 9:00,2020-03-23 9:10,196,347,2020-03-23 9:10
1,율곡로3길 50,덕성여고 앞,2020-03-23 9:00,2020-03-23 9:10,508,220,2020-03-23 9:10
2,계동길 69,계동교회 앞,2020-03-23 9:10,2020-03-23 9:20,938,1220,2020-03-23 9:20
3,북촌로11길 1,돈미약국 앞,2020-03-23 9:10,2020-03-23 9:20,301,396,2020-03-23 9:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 9:10,2020-03-23 9:20,208,373,2020-03-23 9:20
1,율곡로3길 50,덕성여고 앞,2020-03-23 9:10,2020-03-23 9:20,540,228,2020-03-23 9:20
2,계동길 69,계동교회 앞,2020-03-23 9:20,2020-03-23 9:30,967,1290,2020-03-23 9:30
3,북촌로11길 1,돈미약국 앞,2020-03-23 9:20,2020-03-23 9:30,315,412,2020-03-23 9:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 9:20,2020-03-23 9:30,216,379,2020-03-23 9:30
1,율곡로3길 50,덕성여고 앞,2020-03-23 9:20,2020-03-23 9:30,565,236,2020-03-23 9:30
2,계동길 69,계동교회 앞,2020-03-23 9:30,2020-03-23 9:40,1019,1346,2020-03-23 9:40
3,북촌로11길 1,돈미약국 앞,2020-03-23 9:30,2020-03-23 9:40,321,415,2020-03-23 9:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 9:30,2020-03-23 9:40,226,396,2020-03-23 9:40
1,율곡로3길 50,덕성여고 앞,2020-03-23 9:30,2020-03-23 9:40,589,245,2020-03-23 9:40
2,계동길 69,계동교회 앞,2020-03-23 9:40,2020-03-23 9:50,1079,1397,2020-03-23 9:50
3,북촌로11길 1,돈미약국 앞,2020-03-23 9:40,2020-03-23 9:50,328,437,2020-03-23 9:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-23 9:40,2020-03-23 9:50,233,413,2020-03-23 9:50
1,율곡로3길 50,덕성여고 앞,2020-03-23 9:40,2020-03-23 9:50,611,265,2020-03-23 9:50
2,계동길 69,계동교회 앞,2020-03-23 9:50,2020-03-23 10:00,1140,1503,2020-03-23 10:00
